relativ url;event titel;Fråga/KPI;Action;Template
/en/content/categories/sport/rugby/events/rugby-world-cup.html;Rugby World Cup;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/rugby-world-cup.html;Rugby World Cup;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/six-nations.html;Six Nations Championship;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/six-nations.html;Six Nations Championship;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/six-nations.html;Six Nations Championship;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/six-nations.html;Six Nations Championship;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/six-nations.html;Six Nations Championship;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/six-nations.html;Six Nations Championship;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/state-of-origin.html;State of Origin;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/state-of-origin.html;State of Origin;How do I watch?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/state-of-origin.html;State of Origin;What happened in Game I?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/state-of-origin.html;State of Origin;When are the 2026 games?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/state-of-origin.html;State of Origin;Where is each match?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/rugby/events/state-of-origin.html;State of Origin;Who leads the series?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/cape-town-marathon.html;Cape Town Marathon;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/cape-town-marathon.html;Cape Town Marathon;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/cape-town-marathon.html;Cape Town Marathon;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/cape-town-marathon.html;Cape Town Marathon;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/cape-town-marathon.html;Cape Town Marathon;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/cape-town-marathon.html;Cape Town Marathon;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/new-york-city-marathon.html;New York City Marathon;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/new-york-city-marathon.html;New York City Marathon;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/new-york-city-marathon.html;New York City Marathon;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/new-york-city-marathon.html;New York City Marathon;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/new-york-city-marathon.html;New York City Marathon;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/new-york-city-marathon.html;New York City Marathon;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/sydney-marathon.html;Sydney Marathon;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/sydney-marathon.html;Sydney Marathon;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/sydney-marathon.html;Sydney Marathon;What happened last edition?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/sydney-marathon.html;Sydney Marathon;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/sydney-marathon.html;Sydney Marathon;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/running/events/sydney-marathon.html;Sydney Marathon;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/australian-open.html;Australian Open;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/australian-open.html;Australian Open;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/australian-open.html;Australian Open;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/australian-open.html;Australian Open;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/australian-open.html;Australian Open;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/australian-open.html;Australian Open;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/roland-garros.html;French Open / Roland Garros;Can I watch on TV or streaming?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/roland-garros.html;French Open / Roland Garros;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/roland-garros.html;French Open / Roland Garros;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/roland-garros.html;French Open / Roland Garros;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/roland-garros.html;French Open / Roland Garros;Who is still playing?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/us-open-tennis.html;US Open Tennis;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/us-open-tennis.html;US Open Tennis;How do I get there?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/us-open-tennis.html;US Open Tennis;What happened last edition?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/us-open-tennis.html;US Open Tennis;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/us-open-tennis.html;US Open Tennis;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/us-open-tennis.html;US Open Tennis;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/wimbledon.html;Wimbledon;Can I watch on TV or streaming?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/wimbledon.html;Wimbledon;How do I buy tickets?;Remove;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/wimbledon.html;Wimbledon;What is new this year?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/wimbledon.html;Wimbledon;What is the schedule?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/wimbledon.html;Wimbledon;When is the event?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
/en/content/categories/sport/tennis/events/wimbledon.html;Wimbledon;Where is it held?;;http://localhost:4180/en/content/categories/sport/ice-hockey/events/iihf-world-championship.html
